Start Time  Tuesday January 11 2022 18:24:02,,,,,,,
Bitrate   500 kbit/s,,,,,,,
Operating Mode  Std Ext ErrDet,,,,,,,
Driver Version  4.1.212.0,,,,,,,
Bus,No,Time,State,ID (hex),DLC,Data (hex),ASCII
USB-to-CAN V2 compact  CAN-1,"1,565",00:57.5,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,566",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,567",00:57.5,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,568",00:57.5,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,569",00:57.5,      ,585,8,4B 47 20 00 10 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,570",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,571",00:57.6,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,572",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,573",00:57.6,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,574",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,575",00:57.6,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,576",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,577",00:57.6,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,578",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,579",00:57.6,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,580",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,581",00:57.6,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,582",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,583",00:57.6,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,584",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,585",00:57.6,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,586",00:57.6,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,587",00:57.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,588",00:57.6,      ,585,8,4B 47 20 00 00 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,589",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,590",00:57.7,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,591",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,592",00:57.7,      ,585,8,4B 47 20 00 00 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,593",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,594",00:57.7,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,595",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,596",00:57.7,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,597",00:57.7,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,598",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,599",00:57.7,      ,585,8,4B 47 20 00 F0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,600",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,601",00:57.7,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,602",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,603",00:57.7,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,604",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,605",00:57.7,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,606",00:57.7,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,607",00:57.7,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,608",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,609",00:57.8,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,610",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,611",00:57.8,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,612",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,613",00:57.8,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,614",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,615",00:57.8,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,616",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,617",00:57.8,      ,585,8,4B 47 20 00 00 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,618",00:57.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,619",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,620",00:57.8,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,621",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,622",00:57.8,      ,585,8,4B 47 20 00 10 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,623",00:57.8,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,624",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,625",00:57.8,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,626",00:57.8,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,627",00:57.8,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,628",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,629",00:57.9,      ,585,8,4B 47 20 00 C0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,630",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,631",00:57.9,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,632",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,633",00:57.9,      ,585,8,4B 47 20 00 00 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,634",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,635",00:57.9,      ,585,8,4B 47 20 00 10 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,636",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,637",00:57.9,      ,585,8,4B 47 20 00 E0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,638",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,639",00:57.9,      ,585,8,4B 47 20 00 D0 68 00 00,KG ..h..
USB-to-CAN V2 compact  CAN-1,"1,640",00:57.9,      ,605,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,641",00:57.9,      ,585,8,4B 47 20 00 10 69 00 00,KG ..i..
USB-to-CAN V2 compact  CAN-1,"1,642",00:57.9,      ,605,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,643",00:57.9,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,644",00:57.9,      ,605,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,645",00:57.9,      ,585,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,646",00:58.0,      ,605,8,23 7C 60 00 37 F7 FF FF,#|`.7...
USB-to-CAN V2 compact  CAN-1,"1,647",00:58.0,      ,585,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,"1,648",00:58.0,      ,605,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,"1,649",00:58.0,      ,585,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,650",00:58.0,      ,205,2,1F 00,..
USB-to-CAN V2 compact  CAN-1,"1,651",00:58.0,      ,185,6,37 83 37 F7 FF FF,7.7...
USB-to-CAN V2 compact  CAN-1,"1,652",00:58.0,      ,185,6,37 96 37 F7 FF FF,7.7...
USB-to-CAN V2 compact  CAN-1,"1,653",00:58.0,      ,605,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,654",00:58.0,      ,585,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,655",00:58.1,      ,605,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,656",00:58.1,      ,585,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,657",00:58.1,      ,205,2,07 00,..
USB-to-CAN V2 compact  CAN-1,"1,658",00:58.1,      ,185,6,37 97 37 F7 FF FF,7.7...
USB-to-CAN V2 compact  CAN-1,"1,659",00:58.1,      ,185,6,33 06 37 F7 FF FF,3.7...
USB-to-CAN V2 compact  CAN-1,"1,660",00:58.1,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,661",00:58.1,      ,606,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,662",00:58.1,      ,586,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,663",00:58.1,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,664",00:58.1,      ,206,2,0F 00,..
USB-to-CAN V2 compact  CAN-1,"1,665",00:58.1,      ,186,6,33 07 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,666",00:58.2,      ,706,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,667",00:58.2,      ,186,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,668",00:58.2,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,669",00:58.2,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,670",00:58.2,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,671",00:58.2,      ,586,8,4B 47 20 00 E0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,672",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,673",00:58.3,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,674",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,675",00:58.3,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,676",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,677",00:58.3,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,678",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,679",00:58.3,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,680",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,681",00:58.3,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,682",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,683",00:58.3,      ,586,8,4B 47 20 00 E0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,684",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,685",00:58.3,      ,586,8,4B 47 20 00 E0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,686",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,687",00:58.3,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,688",00:58.3,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,689",00:58.3,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,690",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,691",00:58.4,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,692",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,693",00:58.4,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,694",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,695",00:58.4,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,696",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,697",00:58.4,      ,586,8,4B 47 20 00 B0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,698",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,699",00:58.4,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,700",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,701",00:58.4,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,702",00:58.4,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,703",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,704",00:58.4,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,705",00:58.4,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,706",00:58.4,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,707",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,708",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,709",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,710",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,711",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,712",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,713",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,714",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,715",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,716",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,717",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,718",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,719",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,720",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,721",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,722",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,723",00:58.5,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,724",00:58.5,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,725",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,726",00:58.6,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,727",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,728",00:58.6,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,729",00:58.6,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,730",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,731",00:58.6,      ,586,8,4B 47 20 00 E0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,732",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,733",00:58.6,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,734",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,735",00:58.6,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,736",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,737",00:58.6,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,738",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,739",00:58.6,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,740",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,741",00:58.6,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,742",00:58.6,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,743",00:58.6,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,744",00:58.6,      ,704,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,745",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,746",00:58.7,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,747",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,748",00:58.7,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,749",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,750",00:58.7,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,751",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,752",00:58.7,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,753",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,754",00:58.7,      ,586,8,4B 47 20 00 E0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,755",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,756",00:58.7,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,757",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,758",00:58.7,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,759",00:58.7,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,760",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,761",00:58.7,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,762",00:58.7,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,763",00:58.7,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,764",00:58.8,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,765",00:58.8,      ,586,8,4B 47 20 00 D0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,766",00:58.8,      ,606,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,767",00:58.8,      ,586,8,4B 47 20 00 C0 67 00 00,KG ..g..
USB-to-CAN V2 compact  CAN-1,"1,768",00:58.8,      ,606,8,2F 60 60 00 06 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,769",00:58.8,      ,586,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,770",00:58.8,      ,606,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,771",00:58.8,      ,586,8,4F 61 60 00 06 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,772",00:58.8,      ,606,8,23 7C 60 00 B3 DD FF FF,#|`.....
USB-to-CAN V2 compact  CAN-1,"1,773",00:58.8,      ,586,8,60 7C 60 00 00 00 00 00,`|`.....
USB-to-CAN V2 compact  CAN-1,"1,774",00:58.8,      ,705,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,775",00:58.8,      ,606,8,2F 98 60 00 23 00 00 00,/.`.#...
USB-to-CAN V2 compact  CAN-1,"1,776",00:58.8,      ,586,8,60 98 60 00 00 00 00 00,`.`.....
USB-to-CAN V2 compact  CAN-1,"1,777",00:58.8,      ,206,2,1F 00,..
USB-to-CAN V2 compact  CAN-1,"1,778",00:58.8,      ,186,6,37 83 B3 DD FF FF,7.....
USB-to-CAN V2 compact  CAN-1,"1,779",00:58.9,      ,186,6,37 96 B3 DD FF FF,7.....
USB-to-CAN V2 compact  CAN-1,"1,780",00:58.9,      ,606,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,781",00:58.9,      ,586,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,782",00:58.9,      ,606,8,40 61 60 00 00 00 00 00,@a`.....
USB-to-CAN V2 compact  CAN-1,"1,783",00:58.9,      ,586,8,4F 61 60 00 01 00 00 00,Oa`.....
USB-to-CAN V2 compact  CAN-1,"1,784",00:58.9,      ,206,2,07 00,..
USB-to-CAN V2 compact  CAN-1,"1,785",00:58.9,      ,186,6,37 97 B3 DD FF FF,7.....
USB-to-CAN V2 compact  CAN-1,"1,786",00:59.0,      ,186,6,33 06 B3 DD FF FF,3.....
USB-to-CAN V2 compact  CAN-1,"1,787",00:59.0,      ,604,8,2F 60 60 00 01 00 00 00,/``.....
USB-to-CAN V2 compact  CAN-1,"1,788",00:59.0,      ,584,8,60 60 60 00 00 00 00 00,```.....
USB-to-CAN V2 compact  CAN-1,"1,789",00:59.0,      ,204,2,0F 00,..
USB-to-CAN V2 compact  CAN-1,"1,790",00:59.0,      ,184,6,33 07 00 00 00 00,3.....
USB-to-CAN V2 compact  CAN-1,"1,791",00:59.0,      ,703,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,792",00:59.0,      ,702,1,5,.
USB-to-CAN V2 compact  CAN-1,"1,793",00:59.1,      ,184,6,37 86 00 00 00 00,7.....
USB-to-CAN V2 compact  CAN-1,"1,794",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,795",00:59.1,      ,584,8,4B 47 20 00 50 B1 00 00,KG .P...
USB-to-CAN V2 compact  CAN-1,"1,796",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,797",00:59.1,      ,584,8,4B 47 20 00 30 B1 00 00,KG .0...
USB-to-CAN V2 compact  CAN-1,"1,798",00:59.1,      ,604,8,40 47 20 00 00 00 00 00,@G .....
USB-to-CAN V2 compact  CAN-1,"1,799",00:59.1,      ,584,8,4B 47 20 00 40 B1 00 00,KG .@...
